ID_Trajet,ID_Chauffeur,ID_Client,Date_Heure,Prix,Distance,Temps_Trajet,Type_Trajet,Conditions_Traffic,Notes_Client,Nombre_Passagers
1410,177,740,2023-10-09 14:11:53,78.22184129700904,29.58,0 days 22:40:00,UberBlack,Faible,Mauvais,3
1411,198,294,2023-05-13 06:37:42,17.162263354211923,6.49,0 days 04:36:00,UberX,Faible,,1
1412,472,657,2023-09-09 02:37:41,63.70399448427815,24.09,0 days 23:44:00,UberPool,Moyen,Mauvais,3
1413,44,474,2023-09-09 01:28:09,38.42337234771944,14.53,0 days 12:14:00,UberX,Moyen,Bien,1
1414,331,492,2023-02-11 14:33:07,2.9617465264587604,1.12,0 days 00:57:00,UberX,Moyen,Mauvais,3
1415,100,588,2023-06-09 23:21:06,54.31631576202047,20.54,0 days 20:24:00,UberSUV,Elevé,Moyen,3
1416,124,548,2023-12-19 14:33:45,31.30989185113546,11.84,0 days 07:58:00,UberBlack,Elevé,Moyen,3
1417,413,270,2023-10-18 09:53:13,35.85828830248285,13.56,0 days 07:28:00,UberPool,Elevé,Moyen,1
1418,351,802,2023-12-23 10:21:55,5.421053910036123,2.05,0 days 01:34:00,UberX,Elevé,Moyen,4
1419,228,252,2023-07-11 21:33:34,16.844933369234198,6.37,0 days 03:37:00,UberX,Elevé,Moyen,4
1420,108,308,2023-07-05 12:56:42,57.83338976219025,21.87,0 days 12:36:00,UberPool,Elevé,Mauvais,4
1421,428,1386,2023-02-20 18:22:20,53.07343998752439,20.07,0 days 13:11:00,UberBlack,Faible,Bien,4
1422,112,1471,2023-03-08 01:07:03,31.336336016550273,11.85,0 days 10:40:00,UberSUV,Faible,Bien,4
1423,390,124,2023-08-30 07:55:01,73.96433066522457,27.97,1 days 03:50:00,UberSUV,Elevé,Moyen,1
1424,268,214,2023-09-28 22:04:03,17.453149173774836,6.6,0 days 06:04:00,UberX,Faible,Bien,2
1425,408,1405,2023-11-02 05:30:01,10.604110331338953,4.01,0 days 03:02:00,UberBlack,Elevé,,4
1426,283,1482,2023-07-20 16:07:13,10.154559519287176,3.84,0 days 03:50:00,UberBlack,Moyen,Bien,2
1427,304,888,2023-09-29 18:44:51,10.551222000509332,3.99,0 days 03:10:00,UberBlack,Elevé,Moyen,4
1428,283,232,2023-01-04 16:57:00,24.037746362062613,9.09,0 days 06:47:00,UberX,Moyen,Bien,3
1429,255,641,2023-07-12 21:38:56,74.25521648478748,28.08,1 days 01:15:00,UberBlack,Elevé,Mauvais,1
1430,451,1142,2023-04-07 03:39:31,69.36304588304756,26.23,0 days 18:37:00,UberPool,Moyen,Bien,1
1431,434,185,2023-08-12 08:10:11,48.604376032421435,18.38,0 days 13:58:00,UberSUV,Elevé,Mauvais,4
1432,96,888,2023-06-01 04:19:38,78.06317630452017,29.52,0 days 16:02:00,UberBlack,Moyen,,4
1433,406,5,2023-08-22 02:05:28,36.01695329497171,13.62,0 days 11:05:00,UberPool,Faible,,2
1434,43,207,2023-08-29 01:00:22,54.05187410787237,20.44,0 days 13:06:00,UberX,Elevé,Mauvais,4
1435,304,486,2023-08-26 12:47:57,66.95662683029983,25.32,0 days 21:05:00,UberX,Moyen,,4
1436,261,1419,2023-03-31 02:15:25,70.79103081544733,26.77,0 days 21:53:00,UberBlack,Faible,Moyen,1
1437,359,565,2023-11-01 23:21:29,58.38871723590126,22.08,0 days 19:13:00,UberPool,Elevé,Moyen,2
1438,98,1392,2023-09-18 14:18:10,32.949430106853704,12.46,0 days 12:23:00,UberBlack,Elevé,Mauvais,2
1439,226,408,2023-05-02 17:26:39,38.02670986649729,14.38,0 days 13:59:00,UberX,Elevé,Bien,2
1440,93,679,2023-01-06 16:13:46,70.15637084549188,26.53,1 days 00:26:00,UberBlack,Elevé,Bien,1
1441,419,842,2023-02-24 19:11:36,3.940180646806743,1.49,0 days 01:18:00,UberBlack,Faible,Moyen,4
1442,270,211,2023-04-12 20:00:20,59.71092550664178,22.58,0 days 11:44:00,UberBlack,Moyen,Bien,3
1443,143,492,2023-03-06 14:56:45,12.534534406620109,4.74,0 days 04:21:00,UberX,Elevé,Moyen,1
1444,83,1489,2023-12-10 03:52:10,63.836215311352206,24.14,0 days 12:27:00,UberBlack,Faible,Moyen,2
1445,151,881,2023-07-06 19:26:27,58.44160556673089,22.1,0 days 11:24:00,UberX,Elevé,Mauvais,1
1446,448,608,2023-01-16 09:42:51,27.792817850965683,10.51,0 days 07:43:00,UberSUV,Elevé,Bien,4
1447,486,1122,2023-12-02 02:52:49,68.54327675518844,25.92,0 days 13:56:00,UberSUV,Elevé,Mauvais,1
1448,380,385,2023-10-29 16:38:52,17.003598361723057,6.43,0 days 03:20:00,UberX,Elevé,Bien,2
1449,318,1261,2023-06-13 05:39:43,18.61669245202649,7.04,0 days 04:38:00,UberSUV,Elevé,,3
1450,394,415,2023-08-28 23:27:05,41.43800720500783,15.67,0 days 10:22:00,UberX,Faible,Mauvais,4
1451,347,1196,2023-05-12 00:29:14,38.238263189815775,14.46,0 days 12:33:00,UberX,Faible,Mauvais,1
1452,320,1090,2023-04-23 19:49:07,60.0018113262047,22.69,0 days 22:06:00,UberBlack,Elevé,Bien,3
1453,342,1144,2023-08-25 05:45:05,74.36099314644673,28.12,0 days 18:43:00,UberBlack,Elevé,Mauvais,1
1454,8,1154,2023-11-05 06:42:07,26.153279595247444,9.89,0 days 09:36:00,UberPool,Elevé,Bien,4
1455,106,1152,2023-03-07 11:50:35,34.007196723446114,12.86,0 days 08:53:00,UberBlack,Moyen,Mauvais,1
1456,383,50,2023-04-10 10:08:00,39.11092064850452,14.79,0 days 07:44:00,UberX,Faible,Mauvais,1
1457,467,73,2023-11-21 21:28:46,78.77716877072005,29.79,1 days 02:41:00,UberBlack,Elevé,Bien,1
1458,317,1342,2023-02-22 05:05:22,13.618745188627335,5.15,0 days 04:02:00,UberBlack,Elevé,,4
1459,279,828,2023-10-23 11:35:25,71.53146744706201,27.05,0 days 22:45:00,UberPool,Moyen,Bien,3
1460,221,899,2023-12-02 10:50:02,55.453414874857316,20.97,0 days 16:29:00,UberBlack,Elevé,Mauvais,4
1461,232,1435,2023-09-05 05:16:29,46.54173113006623,17.6,0 days 15:02:00,UberSUV,Moyen,,3
1462,130,661,2023-10-22 14:18:40,26.60283040729922,10.06,0 days 08:02:00,UberX,Faible,Mauvais,1
1463,177,921,2023-10-07 04:18:29,3.173299849777243,1.2,0 days 00:53:00,UberPool,Elevé,Bien,3
1464,258,739,2023-06-30 13:59:52,4.9979472633991575,1.89,0 days 01:37:00,UberX,Elevé,Moyen,3
1465,148,476,2023-05-08 08:59:17,74.7840997930837,28.28,0 days 17:27:00,UberSUV,Elevé,,1
1466,461,741,2023-09-27 21:54:17,14.702955970634557,5.56,0 days 05:32:00,UberSUV,Moyen,Bien,3
1467,357,883,2023-01-09 15:08:16,57.62183643887177,21.79,0 days 15:05:00,UberX,Moyen,Moyen,2
1468,177,734,2023-03-07 19:49:43,75.76253391343167,28.65,0 days 23:46:00,UberBlack,Faible,,3
1469,7,1362,2023-05-20 05:05:29,31.362780181965082,11.86,0 days 06:18:00,UberX,Faible,Moyen,4
1470,219,1181,2023-03-19 18:42:42,60.107587987863944,22.73,0 days 17:41:00,UberPool,Elevé,Moyen,4
1471,251,454,2023-06-29 02:10:55,60.82158045406382,23.0,0 days 19:33:00,UberSUV,Moyen,Moyen,2
1472,466,1217,2023-08-23 22:51:03,56.220295671886824,21.26,0 days 12:35:00,UberX,Moyen,Mauvais,3
1473,437,1086,2023-12-24 03:44:34,26.364832918565927,9.97,0 days 07:52:00,UberPool,Moyen,Moyen,4
1474,133,314,2023-12-19 23:29:10,67.77639595815894,25.63,0 days 23:49:00,UberPool,Moyen,Bien,4
1475,403,254,2023-03-07 18:06:31,57.75405726594582,21.84,0 days 16:50:00,UberX,Moyen,Moyen,4
1476,284,144,2023-07-12 03:06:17,13.248526872819989,5.01,0 days 04:00:00,UberSUV,Elevé,Moyen,3
1477,497,329,2023-11-24 01:42:07,38.66136983645274,14.62,0 days 13:52:00,UberBlack,Elevé,Mauvais,3
1478,447,881,2023-12-06 03:26:18,34.324526708423846,12.98,0 days 12:01:00,UberX,Elevé,Bien,4
1479,277,256,2023-02-28 10:54:20,47.52016525041421,17.97,0 days 16:19:00,UberBlack,Moyen,,2
1480,441,1089,2023-05-27 15:09:05,3.781515654317881,1.43,0 days 01:24:00,UberPool,Moyen,Moyen,1
1481,146,1116,2023-05-09 11:41:24,76.42363804880193,28.9,0 days 17:55:00,UberSUV,Moyen,Moyen,2
1482,213,878,2023-04-04 08:11:28,36.704501595756774,13.88,0 days 09:17:00,UberPool,Faible,Mauvais,4
1483,197,1405,2023-05-15 16:49:27,34.985630843794105,13.23,0 days 11:26:00,UberPool,Faible,Bien,3
1484,461,1237,2023-06-09 10:42:59,34.9591866783793,13.22,0 days 07:55:00,UberX,Moyen,Moyen,4
1485,208,1326,2023-02-01 11:56:19,79.30605207901625,29.99,1 days 00:51:00,UberX,Moyen,Mauvais,4
1486,306,69,2023-02-03 07:56:36,41.490895535837446,15.69,0 days 08:20:00,UberX,Faible,Mauvais,4
1487,184,633,2023-04-29 18:48:49,40.80334723505238,15.43,0 days 14:18:00,UberPool,Elevé,Bien,3
1488,47,277,2023-07-21 07:59:38,22.477540602588803,8.5,0 days 04:50:00,UberBlack,Elevé,Moyen,3
1489,215,1021,2023-06-26 22:33:49,58.49449389756051,22.12,0 days 16:23:00,UberX,Moyen,Bien,4
1490,399,957,2023-08-23 00:46:33,75.89475474050572,28.7,0 days 19:55:00,UberPool,Faible,Bien,3
1491,380,675,2023-05-22 05:24:42,39.0844764830897,14.78,0 days 10:59:00,UberX,Elevé,Mauvais,4
1492,26,1015,2023-03-05 21:57:26,70.68525415378808,26.73,0 days 16:24:00,UberSUV,Moyen,Moyen,2
1493,112,169,2023-02-15 20:29:52,22.9799797454702,8.69,0 days 06:56:00,UberX,Faible,Bien,1
1494,117,1314,2023-04-05 01:41:50,44.717083716444314,16.91,0 days 09:38:00,UberSUV,Faible,,1
1495,343,232,2023-01-21 13:18:08,43.20976628780012,16.34,0 days 12:16:00,UberX,Elevé,,3
1496,139,553,2023-12-05 03:31:58,40.80334723505238,15.43,0 days 09:18:00,UberPool,Elevé,,2
1497,103,1184,2023-08-18 11:31:57,54.157650769531614,20.48,0 days 18:07:00,UberSUV,Elevé,,2
1498,344,1484,2023-11-02 05:58:46,3.0146348572883803,1.14,0 days 00:50:00,UberPool,Moyen,Mauvais,2
1499,296,936,2023-06-24 12:55:51,19.54223824154485,7.39,0 days 04:43:00,UberPool,Faible,,1
1500,190,1292,2023-10-25 18:40:51,52.88833082962071,20.0,0 days 13:40:00,UberBlack,Faible,Mauvais,3
1501,118,807,2023-07-06 09:04:20,20.81155818145575,7.87,0 days 05:20:00,UberPool,Moyen,Mauvais,4
1502,493,1449,2023-02-20 00:54:17,37.841600708593624,14.31,0 days 08:22:00,UberBlack,Moyen,,3
1503,146,470,2023-09-16 14:22:07,11.423879459198075,4.32,0 days 03:30:00,UberX,Elevé,Bien,2
1504,190,460,2023-07-17 07:20:29,16.395382557182423,6.2,0 days 05:25:00,UberSUV,Faible,Mauvais,2
1505,385,1097,2023-06-26 07:03:04,67.24751264986274,25.43,1 days 01:10:00,UberX,Faible,Moyen,3
1506,162,797,2023-08-31 08:10:42,36.810278257416016,13.92,0 days 09:17:00,UberSUV,Elevé,Moyen,4
1507,417,445,2023-11-20 15:38:14,27.211046211839854,10.29,0 days 09:43:00,UberPool,Moyen,Bien,3
1508,455,271,2023-03-11 03:14:18,55.50630320568693,20.99,0 days 15:42:00,UberSUV,Faible,Bien,1
1509,158,438,2023-05-14 08:54:25,27.713485354721254,10.48,0 days 09:38:00,UberBlack,Moyen,Bien,2
1510,443,480,2023-12-06 16:31:01,23.08575640712944,8.73,0 days 07:53:00,UberSUV,Faible,Bien,1
1511,252,448,2023-04-21 12:48:44,63.069334514322705,23.85,0 days 13:10:00,UberBlack,Elevé,,4
1512,386,291,2023-11-13 03:16:00,68.6754975822625,25.97,0 days 20:46:00,UberX,Elevé,,1
1513,55,1070,2023-04-22 11:47:31,44.13531207731849,16.69,0 days 13:58:00,UberX,Faible,,4
1514,117,1029,2023-04-20 19:36:51,27.89859451262493,10.55,0 days 05:59:00,UberX,Faible,Mauvais,1
1515,425,575,2023-09-08 01:22:30,25.333510467388322,9.58,0 days 08:58:00,UberX,Moyen,,3
1516,30,124,2023-06-08 00:44:26,16.55404754967128,6.26,0 days 06:11:00,UberPool,Moyen,Bien,2
1517,465,1478,2023-12-03 14:57:57,28.87702863297291,10.92,0 days 06:15:00,UberBlack,Elevé,Mauvais,1
1518,335,650,2023-03-17 17:32:31,43.97664708482962,16.63,0 days 14:55:00,UberPool,Elevé,,4
1519,238,1019,2023-07-04 14:32:22,9.414122887672487,3.56,0 days 02:01:00,UberPool,Moyen,Bien,4
1520,23,1121,2023-03-18 03:28:56,32.790765114364845,12.4,0 days 11:36:00,UberSUV,Faible,Bien,1
1521,190,877,2023-09-02 22:21:25,23.535307219181217,8.9,0 days 06:40:00,UberBlack,Moyen,Mauvais,2
1522,121,414,2023-06-06 10:21:22,47.07061443836243,17.8,0 days 13:11:00,UberBlack,Faible,Moyen,3
1523,448,547,2023-12-19 04:42:57,68.12017010855148,25.76,1 days 01:30:00,UberSUV,Moyen,,3
1524,163,1048,2023-12-15 02:23:16,65.63441855955931,24.82,0 days 18:00:00,UberPool,Elevé,Bien,1
1525,87,801,2023-01-16 05:39:21,6.66392968453221,2.52,0 days 02:04:00,UberSUV,Moyen,,2
1526,121,238,2023-02-19 11:59:06,61.85290290524143,23.39,0 days 18:35:00,UberBlack,Elevé,,3
1527,224,1136,2023-12-10 09:19:00,40.01002227260807,15.13,0 days 10:41:00,UberBlack,Faible,Moyen,3
1528,362,703,2023-05-28 00:05:39,19.859568226522576,7.51,0 days 06:52:00,UberBlack,Elevé,,1
1529,319,437,2023-12-24 19:14:29,60.39847380742685,22.84,0 days 16:40:00,UberBlack,Elevé,Bien,1
1530,8,323,2023-07-29 23:45:16,48.577931867006626,18.37,0 days 12:34:00,UberBlack,Faible,Mauvais,1
1531,428,125,2023-11-03 12:20:54,22.477540602588803,8.5,0 days 06:15:00,UberPool,Faible,,3
1532,351,270,2023-10-21 20:20:15,3.4377415039253463,1.3,0 days 01:05:00,UberPool,Elevé,,1
1533,39,12,2023-12-11 22:12:30,65.47575356707044,24.76,0 days 18:14:00,UberX,Moyen,Mauvais,3
1534,282,1396,2023-10-08 12:26:46,11.87343027124985,4.49,0 days 03:07:00,UberPool,Moyen,Moyen,1
1535,248,768,2023-04-21 07:06:55,8.329912105665262,3.15,0 days 02:09:00,UberPool,Moyen,Mauvais,2
1536,152,322,2023-05-15 04:57:40,67.27395681527756,25.44,0 days 17:03:00,UberSUV,Elevé,Bien,2
1537,9,16,2023-05-12 18:27:48,55.9029656869091,21.14,0 days 17:37:00,UberX,Faible,Moyen,4
1538,40,814,2023-08-13 21:29:18,40.24801976134137,15.22,0 days 12:47:00,UberX,Elevé,Moyen,3
1539,168,698,2023-11-01 21:32:58,27.872150347210113,10.54,0 days 07:27:00,UberSUV,Moyen,Bien,2
1540,149,844,2023-11-18 10:24:34,46.62106362631066,17.63,0 days 09:12:00,UberX,Elevé,Moyen,3
1541,422,723,2023-01-10 22:20:44,59.52581634873812,22.51,0 days 13:16:00,UberBlack,Elevé,Bien,2
1542,370,617,2023-07-13 20:46:29,43.23621045321494,16.35,0 days 10:50:00,UberX,Elevé,Moyen,2
1543,214,300,2023-05-08 09:41:56,34.985630843794105,13.23,0 days 10:53:00,UberBlack,Moyen,Moyen,1
1544,261,1120,2023-10-15 02:55:10,52.597445010057804,19.89,0 days 18:23:00,UberSUV,Elevé,Moyen,2
1545,390,141,2023-01-26 14:45:33,24.40796467786996,9.23,0 days 06:02:00,UberX,Faible,,3
1546,414,690,2023-03-04 07:59:02,33.716310903883205,12.75,0 days 09:28:00,UberSUV,Faible,Moyen,4
1547,493,1308,2023-12-28 06:50:29,10.524777835094522,3.98,0 days 02:49:00,UberX,Faible,Bien,3
1548,397,624,2023-03-15 03:31:01,58.15071974716797,21.99,0 days 11:44:00,UberPool,Faible,Moyen,2
1549,321,908,2023-02-27 04:37:21,22.662649760492478,8.57,0 days 06:48:00,UberPool,Faible,Mauvais,1
1550,223,691,2023-04-03 04:19:36,57.013620634331126,21.56,0 days 15:53:00,UberX,Moyen,Moyen,1
1551,124,396,2023-07-28 12:09:15,17.188707519626732,6.5,0 days 04:25:00,UberBlack,Elevé,,4
1552,345,1426,2023-12-21 04:07:41,74.65187896600963,28.23,0 days 20:35:00,UberSUV,Moyen,Mauvais,1
1553,311,73,2023-05-01 14:12:28,7.325033819902469,2.77,0 days 02:25:00,UberPool,Faible,Mauvais,3
1554,37,735,2023-04-10 12:43:09,30.49012272327634,11.53,0 days 07:57:00,UberSUV,Faible,Moyen,4
1555,18,1230,2023-11-19 10:44:03,28.559698647995187,10.8,0 days 08:11:00,UberSUV,Faible,Mauvais,1
1556,429,1372,2023-01-22 02:25:17,17.955588316656232,6.79,0 days 06:38:00,UberX,Faible,Mauvais,3
1557,495,848,2023-09-10 13:14:16,40.6182380771487,15.36,0 days 10:46:00,UberPool,Moyen,,1
1558,154,1148,2023-05-09 20:07:16,58.177163912582785,22.0,0 days 19:41:00,UberBlack,Faible,Moyen,3
1559,339,548,2023-09-14 11:03:33,16.95071003089344,6.41,0 days 04:20:00,UberSUV,Moyen,Moyen,1
1560,77,57,2023-06-06 21:37:33,17.90269998582661,6.77,0 days 06:33:00,UberPool,Moyen,Moyen,2
1561,77,1462,2023-01-21 23:34:53,44.558418723955455,16.85,0 days 16:01:00,UberBlack,Moyen,Mauvais,1
1562,3,843,2023-11-14 08:40:12,78.85650126696449,29.82,0 days 20:56:00,UberPool,Faible,Bien,2
1563,483,1484,2023-06-16 21:22:46,32.02388431733534,12.11,0 days 11:24:00,UberX,Elevé,Moyen,3
1564,23,497,2023-07-26 16:00:03,8.22413544400602,3.11,0 days 02:23:00,UberSUV,Faible,Bien,2
1565,229,1027,2023-09-06 21:55:23,47.546609415829025,17.98,0 days 13:37:00,UberX,Faible,Mauvais,1
1566,175,42,2023-04-25 01:34:42,75.10142977806142,28.4,0 days 22:38:00,UberX,Elevé,,1
1567,229,682,2023-12-22 22:02:19,4.1517339701252265,1.57,0 days 01:17:00,UberSUV,Moyen,Mauvais,1
1568,264,1365,2023-08-19 00:27:53,66.6392968453221,25.2,0 days 17:00:00,UberPool,Moyen,Mauvais,1
1569,54,1305,2023-02-01 17:43:13,41.80822552081518,15.81,0 days 13:55:00,UberX,Moyen,Mauvais,2
1570,443,920,2023-09-01 06:31:35,35.32940499418663,13.36,0 days 07:10:00,UberSUV,Elevé,,4
1571,146,333,2023-04-15 19:34:06,75.70964558260205,28.63,1 days 04:12:00,UberX,Moyen,Moyen,2
1572,423,1060,2023-12-13 14:58:44,23.403086392107166,8.85,0 days 06:31:00,UberPool,Elevé,Bien,2
1573,278,1214,2023-08-23 18:37:10,31.019006031572548,11.73,0 days 08:42:00,UberSUV,Faible,Moyen,1
1574,445,729,2023-10-11 15:34:40,65.60797439414449,24.81,0 days 17:43:00,UberPool,Moyen,Moyen,3
1575,244,1128,2023-07-14 04:30:44,45.113746197666465,17.06,0 days 13:50:00,UberBlack,Faible,,2
1576,35,676,2023-12-14 15:26:12,57.7011689351162,21.82,0 days 13:26:00,UberX,Elevé,,2
1577,167,1097,2023-12-12 05:07:50,16.580491715086094,6.27,0 days 04:21:00,UberPool,Faible,Mauvais,4
1578,369,581,2023-04-09 13:46:13,55.69141236359061,21.06,0 days 13:49:00,UberSUV,Moyen,,4
1579,172,1258,2023-08-14 23:49:37,36.94249908449007,13.97,0 days 09:27:00,UberPool,Elevé,Moyen,1
1580,53,765,2023-12-21 08:01:45,41.993334678718846,15.88,0 days 10:01:00,UberX,Moyen,Moyen,2
1581,446,848,2023-11-20 11:08:26,61.85290290524143,23.39,0 days 11:55:00,UberPool,Moyen,Moyen,4
1582,216,562,2023-11-15 11:28:54,57.648280604286576,21.8,0 days 21:21:00,UberSUV,Elevé,Bien,3
1583,426,963,2023-02-17 06:00:09,46.91194944587357,17.74,0 days 16:58:00,UberX,Faible,Bien,1
1584,253,778,2023-04-13 23:05:25,28.92991696380253,10.94,0 days 06:48:00,UberBlack,Moyen,Bien,2
1585,477,16,2023-02-14 13:35:13,64.92042609335942,24.55,0 days 15:33:00,UberPool,Elevé,Moyen,4
1586,188,1027,2023-07-12 08:33:00,4.125289804710416,1.56,0 days 01:31:00,UberX,Faible,,1
1587,351,1339,2023-03-09 14:55:06,18.696024948270924,7.07,0 days 03:36:00,UberPool,Elevé,Moyen,2
1588,158,1004,2023-12-21 03:09:30,48.604376032421435,18.38,0 days 14:31:00,UberPool,Moyen,Moyen,4
1589,318,56,2023-03-16 16:21:03,33.24031592641662,12.57,0 days 08:15:00,UberSUV,Moyen,,4
1590,205,779,2023-06-02 05:41:22,19.383573249055992,7.33,0 days 04:53:00,UberSUV,Faible,Mauvais,3
1591,315,853,2023-07-25 23:33:52,76.76741219919447,29.03,0 days 22:26:00,UberX,Elevé,Mauvais,4
1592,8,19,2023-09-15 23:34:44,37.52427072361589,14.19,0 days 12:29:00,UberSUV,Elevé,Mauvais,1
1593,308,948,2023-02-17 01:13:05,12.613866902864538,4.77,0 days 04:41:00,UberBlack,Elevé,Moyen,1
1594,146,238,2023-10-22 01:15:24,64.94687025877423,24.56,0 days 16:06:00,UberBlack,Faible,Moyen,1
1595,88,675,2023-01-20 17:09:40,43.73864959609633,16.54,0 days 11:01:00,UberPool,Elevé,,3
1596,133,56,2023-02-13 15:49:20,50.42902344604335,19.07,0 days 12:01:00,UberSUV,Elevé,Bien,2
1597,373,405,2023-11-03 04:38:15,36.73094576117159,13.89,0 days 13:38:00,UberX,Elevé,Bien,3
1598,324,544,2023-07-23 10:06:36,35.2236283325274,13.32,0 days 13:11:00,UberSUV,Moyen,Mauvais,2
1599,288,749,2023-10-19 11:50:35,5.447498075450934,2.06,0 days 01:19:00,UberBlack,Faible,Bien,1
1600,3,1019,2023-02-05 02:26:37,28.29525699384708,10.7,0 days 09:48:00,UberSUV,Moyen,,3
1601,109,754,2023-08-25 17:48:49,35.884732467897656,13.57,0 days 13:19:00,UberSUV,Moyen,,1
1602,91,1133,2023-12-17 17:34:36,42.44288549077062,16.05,0 days 10:54:00,UberBlack,Moyen,Mauvais,1
1603,42,1347,2023-03-30 11:58:34,11.08010530880554,4.19,0 days 02:44:00,UberX,Faible,Moyen,1
1604,355,206,2023-01-16 01:49:36,50.48191177687297,19.09,0 days 11:03:00,UberBlack,Elevé,Mauvais,1
1605,23,1043,2023-08-02 21:17:23,23.56175138459603,8.91,0 days 07:08:00,UberSUV,Moyen,Moyen,1
1606,46,601,2023-07-28 17:51:50,67.64417513108489,25.58,0 days 15:36:00,UberBlack,Faible,,4
1607,107,1355,2023-07-22 09:54:34,17.453149173774836,6.6,0 days 03:35:00,UberX,Faible,Mauvais,3
1608,220,588,2023-02-25 23:48:52,8.567909594398555,3.24,0 days 01:50:00,UberBlack,Faible,,1
1609,1,883,2023-11-23 18:39:52,78.98872209403854,29.87,0 days 16:02:00,UberPool,Elevé,Bien,1
1610,344,1404,2023-12-02 01:09:20,40.6182380771487,15.36,0 days 13:58:00,UberX,Moyen,,1
1611,50,1225,2023-12-30 12:21:01,66.37485519117399,25.1,0 days 23:32:00,UberBlack,Elevé,,3
1612,485,1257,2023-04-24 12:21:36,50.40257928062854,19.06,0 days 10:47:00,UberSUV,Faible,Moyen,2
1613,123,1199,2023-01-12 14:32:56,60.31914131118242,22.81,0 days 21:03:00,UberBlack,Faible,,3
1614,203,249,2023-05-17 06:20:54,50.296802618969295,19.02,0 days 18:50:00,UberX,Moyen,Moyen,1
1615,376,965,2023-03-31 13:53:40,27.47548786598796,10.39,0 days 10:08:00,UberSUV,Moyen,Mauvais,1
1616,63,386,2023-08-27 09:40:32,75.8154222442613,28.67,0 days 18:25:00,UberBlack,Faible,Mauvais,2
1617,74,706,2023-06-23 15:55:03,70.28859167256593,26.58,0 days 22:35:00,UberPool,Moyen,Moyen,4
1618,126,1151,2023-12-10 12:52:16,10.260336180946418,3.88,0 days 02:06:00,UberBlack,Elevé,Bien,3
1619,353,458,2023-12-12 09:30:57,25.809505444854906,9.76,0 days 06:01:00,UberBlack,Moyen,Bien,3
1620,187,914,2023-07-09 18:58:46,11.635432782516558,4.4,0 days 02:36:00,UberX,Moyen,,1
1621,423,463,2023-02-14 18:41:51,9.123237068109573,3.45,0 days 01:49:00,UberPool,Elevé,,2
1622,46,459,2023-08-26 08:28:02,26.417721249395548,9.99,0 days 09:48:00,UberX,Moyen,,1
1623,168,1208,2023-05-29 21:38:41,40.80334723505238,15.43,0 days 08:10:00,UberPool,Elevé,,1
1624,95,663,2023-08-15 23:54:29,39.90424561094883,15.09,0 days 14:04:00,UberBlack,Moyen,Bien,3
1625,372,1193,2023-02-19 14:51:00,40.27446392675618,15.23,0 days 14:28:00,UberPool,Faible,Moyen,4
1626,227,91,2023-11-18 21:37:56,34.56252419715714,13.07,0 days 07:04:00,UberBlack,Moyen,Bien,1
1627,326,325,2023-04-12 16:22:07,39.16380897933414,14.81,0 days 14:45:00,UberBlack,Faible,Mauvais,4
1628,145,215,2023-01-14 03:29:26,56.220295671886824,21.26,0 days 15:30:00,UberBlack,Moyen,Moyen,4
1629,301,2,2023-07-25 17:06:08,6.320155534139675,2.39,0 days 01:57:00,UberX,Faible,Mauvais,2
1630,28,1384,2023-01-12 09:06:36,51.77767588219867,19.58,0 days 17:48:00,UberBlack,Elevé,,2
1631,27,1157,2023-11-20 19:28:27,67.06240349195906,25.36,0 days 23:53:00,UberX,Faible,Mauvais,2
1632,37,868,2023-05-06 12:25:00,28.612586978824808,10.82,0 days 07:38:00,UberPool,Moyen,,1
1633,423,571,2023-04-05 09:14:02,62.14378872480434,23.5,0 days 18:41:00,UberPool,Faible,Bien,4
1634,463,152,2023-06-18 14:05:26,34.19230588134979,12.93,0 days 12:05:00,UberBlack,Moyen,,3
1635,383,683,2023-11-22 17:51:19,66.26907852951474,25.06,0 days 14:53:00,UberBlack,Elevé,,1
1636,483,584,2023-03-31 08:26:52,54.97741989739073,20.79,0 days 17:42:00,UberBlack,Faible,Mauvais,4
1637,215,749,2023-06-19 15:49:35,58.25649640882722,22.03,0 days 11:52:00,UberPool,Elevé,Moyen,1
1638,65,605,2023-12-02 14:00:49,30.119904407468997,11.39,0 days 10:29:00,UberSUV,Elevé,,4
1639,87,683,2023-11-17 11:28:01,39.56047146055629,14.96,0 days 11:29:00,UberX,Faible,Moyen,1
1640,260,1182,2023-06-29 07:08:34,20.20334237691511,7.64,0 days 07:27:00,UberX,Faible,Moyen,2
1641,111,1371,2023-11-12 22:31:16,44.61130705478507,16.87,0 days 14:51:00,UberSUV,Faible,,2
1642,285,264,2023-05-25 21:30:30,25.571507956121614,9.67,0 days 06:56:00,UberSUV,Elevé,,4
1643,465,1301,2023-05-09 08:10:17,56.98717646891632,21.55,0 days 18:27:00,UberSUV,Elevé,Bien,3
1644,243,874,2023-03-03 07:32:00,74.44032564269115,28.15,1 days 01:22:00,UberSUV,Elevé,Mauvais,3
1645,196,697,2023-09-03 13:14:29,73.2767823644395,27.71,1 days 01:21:00,UberSUV,Moyen,Mauvais,4
1646,496,56,2023-07-25 23:13:36,22.424652271759182,8.48,0 days 07:42:00,UberPool,Faible,Mauvais,2
